user_id,user_profile,room_type,season,day_type,booking_advance_days,stay_duration_nights,group_size,user_rating,was_booked,view_time_seconds,compatibility_score
846,couple_romantic,Business Room,fall,weekday,14,3,6,2,0,35,0.295
348,solo_traveler,Presidential Suite,winter,weekday,60,7,8,3,1,78,0.473
450,group_friends,Family Suite,summer,weekend,14,3,4,3,1,34,0.612
663,luxury_seeker,Deluxe Room,winter,weekday,14,2,1,2,0,298,0.325
896,business_traveler,Junior Suite,winter,weekday,3,2,3,2,1,251,0.363
660,family_vacation,Presidential Suite,summer,weekend,60,1,3,4,1,56,0.7
488,couple_romantic,Deluxe Room,fall,weekend,90,6,2,2,0,290,0.307
746,couple_romantic,Standard Room,summer,weekday,30,1,5,2,0,212,0.247
487,luxury_seeker,Executive Suite,winter,weekday,7,7,5,3,0,90,0.536
79,group_friends,Executive Suite,winter,weekend,3,4,6,3,0,73,0.435
445,couple_romantic,Executive Suite,winter,weekday,14,4,8,2,1,150,0.347
104,family_vacation,Presidential Suite,fall,weekday,90,1,4,4,1,44,0.649
823,budget_conscious,Business Room,fall,weekend,7,2,3,2,0,153,0.244
683,solo_traveler,Presidential Suite,fall,weekday,1,2,4,2,0,311,0.372
858,budget_conscious,Deluxe Room,spring,weekend,1,1,8,2,0,230,0.334
639,group_friends,Business Room,winter,weekend,7,2,7,2,1,173,0.345
190,family_vacation,Presidential Suite,winter,weekday,30,1,2,3,1,108,0.566
372,solo_traveler,Standard Room,fall,weekday,7,3,7,2,0,248,0.26
705,luxury_seeker,Business Room,fall,weekend,7,1,2,2,0,93,0.207
653,budget_conscious,Family Suite,winter,weekday,30,7,2,3,0,313,0.382
193,business_traveler,Family Suite,winter,weekday,1,1,6,3,1,130,0.443
138,solo_traveler,Standard Room,winter,weekday,1,1,1,3,0,62,0.494
716,couple_romantic,Standard Room,fall,weekday,60,2,4,2,0,176,0.219
338,family_vacation,Deluxe Room,summer,weekday,1,1,8,2,1,83,0.36
574,business_traveler,Business Room,fall,weekend,90,2,7,3,1,202,0.468
866,solo_traveler,Executive Suite,fall,weekday,7,3,4,2,0,207,0.34
47,family_vacation,Presidential Suite,fall,weekday,90,1,2,3,1,123,0.484
765,budget_conscious,Business Room,fall,weekend,60,6,3,2,0,159,0.311
487,couple_romantic,Presidential Suite,fall,weekend,7,2,8,3,1,222,0.576
330,couple_romantic,Junior Suite,fall,weekend,3,6,5,3,0,98,0.585
861,family_vacation,Junior Suite,summer,weekday,14,2,6,3,1,204,0.488
627,group_friends,Deluxe Room,spring,weekday,7,4,1,2,0,71,0.322
512,family_vacation,Business Room,winter,weekday,14,3,2,2,0,321,0.334
573,luxury_seeker,Junior Suite,summer,weekend,14,4,4,4,0,233,0.647
720,business_traveler,Standard Room,fall,weekend,14,2,8,2,1,43,0.354
742,budget_conscious,Business Room,spring,weekday,1,6,5,2,0,65,0.292
652,solo_traveler,Junior Suite,winter,weekday,14,4,2,2,1,109,0.372
877,family_vacation,Standard Room,fall,weekend,90,6,5,2,0,217,0.301
394,group_friends,Junior Suite,summer,weekday,3,3,4,4,1,169,0.627
886,couple_romantic,Junior Suite,spring,weekend,60,4,7,3,1,65,0.435
525,luxury_seeker,Family Suite,spring,weekday,60,4,5,3,1,295,0.536
664,family_vacation,Presidential Suite,winter,weekend,1,5,5,4,1,286,0.626
755,luxury_seeker,Deluxe Room,fall,weekend,90,5,2,2,0,127,0.319
409,budget_conscious,Business Room,winter,weekday,3,5,4,3,0,63,0.393
551,solo_traveler,Standard Room,fall,weekend,7,7,7,2,0,79,0.171
786,luxury_seeker,Business Room,winter,weekday,1,1,3,2,0,242,0.245
578,family_vacation,Executive Suite,winter,weekday,30,3,2,2,0,120,0.305
701,family_vacation,Presidential Suite,spring,weekday,1,6,3,3,0,52,0.467
530,couple_romantic,Standard Room,spring,weekday,1,2,8,3,0,299,0.382
883,couple_romantic,Deluxe Room,fall,weekend,90,4,4,2,0,264,0.371
434,solo_traveler,Presidential Suite,fall,weekend,3,2,2,2,1,208,0.322
868,group_friends,Standard Room,summer,weekend,3,1,1,3,0,151,0.489
327,group_friends,Family Suite,fall,weekday,1,4,8,3,1,229,0.581
754,group_friends,Deluxe Room,fall,weekend,14,6,6,3,0,190,0.415
337,family_vacation,Junior Suite,spring,weekend,30,4,1,2,0,175,0.324
623,budget_conscious,Presidential Suite,summer,weekend,90,6,7,3,0,194,0.585
349,group_friends,Standard Room,summer,weekday,30,4,3,2,0,223,0.175
909,business_traveler,Business Room,summer,weekday,14,6,6,3,1,144,0.491
201,business_traveler,Deluxe Room,spring,weekend,1,7,4,2,0,235,0.299
522,couple_romantic,Junior Suite,summer,weekday,1,2,5,3,1,266,0.481
745,business_traveler,Presidential Suite,fall,weekday,1,2,1,3,1,237,0.543
66,family_vacation,Business Room,summer,weekend,3,6,6,2,0,37,0.272
883,couple_romantic,Family Suite,spring,weekend,30,3,2,3,1,224,0.459
637,solo_traveler,Deluxe Room,summer,weekday,3,2,4,2,0,184,0.292
749,couple_romantic,Family Suite,fall,weekday,90,1,2,2,0,236,0.289
587,solo_traveler,Junior Suite,fall,weekend,3,5,3,2,0,313,0.252
486,budget_conscious,Standard Room,fall,weekday,14,2,3,2,1,265,0.329
259,budget_conscious,Executive Suite,summer,weekday,7,1,5,3,1,324,0.568
936,luxury_seeker,Business Room,spring,weekday,3,7,5,3,0,267,0.4
934,business_traveler,Deluxe Room,winter,weekday,30,1,4,3,1,271,0.481
924,luxury_seeker,Standard Room,fall,weekday,3,6,8,2,0,68,0.259
193,solo_traveler,Family Suite,summer,weekend,1,6,3,2,1,251,0.361
848,solo_traveler,Executive Suite,spring,weekday,30,3,8,3,1,44,0.493
244,couple_romantic,Standard Room,summer,weekend,7,4,8,3,0,257,0.38
177,group_friends,Junior Suite,winter,weekend,7,1,6,3,0,31,0.494
957,group_friends,Deluxe Room,fall,weekday,7,3,8,2,0,235,0.348
222,solo_traveler,Standard Room,fall,weekend,7,7,7,2,0,242,0.333
166,luxury_seeker,Executive Suite,summer,weekday,30,6,3,3,0,156,0.543
203,business_traveler,Junior Suite,winter,weekend,14,7,6,3,1,296,0.497
757,luxury_seeker,Junior Suite,spring,weekday,14,5,8,3,0,256,0.395
378,family_vacation,Presidential Suite,summer,weekday,90,5,3,4,1,74,0.702
903,group_friends,Business Room,spring,weekday,90,4,8,2,1,191,0.346
2,group_friends,Presidential Suite,summer,weekend,7,1,1,3,1,113,0.502
499,couple_romantic,Presidential Suite,fall,weekday,14,1,4,3,1,83,0.563
928,family_vacation,Junior Suite,summer,weekend,30,7,4,3,0,273,0.531
356,group_friends,Presidential Suite,spring,weekday,3,3,5,3,1,111,0.6
897,budget_conscious,Business Room,winter,weekday,7,4,6,3,0,272,0.393
226,group_friends,Presidential Suite,spring,weekday,3,6,2,3,1,94,0.509
929,business_traveler,Family Suite,winter,weekday,3,6,5,3,1,171,0.556
596,business_traveler,Family Suite,summer,weekday,14,7,6,3,1,137,0.623
50,solo_traveler,Junior Suite,fall,weekday,14,1,2,2,1,60,0.337
998,budget_conscious,Deluxe Room,winter,weekday,90,6,8,2,0,203,0.301
697,budget_conscious,Business Room,winter,weekday,90,7,7,2,0,134,0.26
510,couple_romantic,Presidential Suite,spring,weekday,3,2,7,3,1,30,0.509
269,solo_traveler,Presidential Suite,spring,weekday,7,3,4,2,1,234,0.312
982,family_vacation,Family Suite,spring,weekend,14,7,1,3,1,231,0.408
691,family_vacation,Deluxe Room,summer,weekday,90,4,2,2,1,98,0.35
845,luxury_seeker,Deluxe Room,winter,weekend,7,3,6,2,0,266,0.326
866,solo_traveler,Family Suite,summer,weekday,7,6,6,3,0,124,0.432
346,business_traveler,Standard Room,fall,weekend,3,7,1,3,0,328,0.507
217,solo_traveler,Standard Room,winter,weekend,7,2,3,2,0,238,0.342
977,group_friends,Executive Suite,summer,weekend,1,3,4,3,1,296,0.603
487,business_traveler,Family Suite,fall,weekday,60,5,7,3,1,301,0.55
281,family_vacation,Business Room,fall,weekend,14,3,2,2,0,262,0.267
806,luxury_seeker,Executive Suite,fall,weekend,1,6,8,3,1,77,0.465
716,luxury_seeker,Family Suite,winter,weekday,7,2,6,3,1,173,0.414
375,luxury_seeker,Junior Suite,fall,weekday,1,6,7,3,0,118,0.57
515,luxury_seeker,Executive Suite,spring,weekend,3,4,3,3,1,234,0.481
265,family_vacation,Family Suite,fall,weekday,14,1,2,3,0,124,0.527
173,solo_traveler,Executive Suite,winter,weekend,1,3,8,3,1,189,0.43
514,solo_traveler,Presidential Suite,summer,weekend,14,7,3,2,1,234,0.313
174,business_traveler,Standard Room,summer,weekday,90,5,1,3,0,217,0.492
239,luxury_seeker,Business Room,winter,weekday,60,5,5,2,1,124,0.256
40,luxury_seeker,Standard Room,fall,weekday,90,1,6,2,1,33,0.294
655,family_vacation,Business Room,spring,weekday,3,7,7,2,1,186,0.344
720,luxury_seeker,Family Suite,summer,weekend,7,4,3,3,1,226,0.548
745,luxury_seeker,Standard Room,spring,weekday,30,7,6,2,0,70,0.325
986,group_friends,Executive Suite,fall,weekday,7,2,1,3,0,127,0.495
492,solo_traveler,Standard Room,spring,weekend,30,3,6,2,0,192,0.209
819,luxury_seeker,Business Room,summer,weekend,14,4,6,3,0,301,0.389
828,budget_conscious,Family Suite,summer,weekend,3,6,7,3,0,226,0.524
596,luxury_seeker,Presidential Suite,winter,weekday,1,7,6,3,0,123,0.565
31,luxury_seeker,Standard Room,fall,weekend,7,2,5,2,0,66,0.25
803,solo_traveler,Presidential Suite,fall,weekday,3,7,3,2,0,205,0.306
313,couple_romantic,Business Room,spring,weekend,1,6,7,2,0,93,0.315
285,family_vacation,Deluxe Room,spring,weekday,90,5,3,3,0,148,0.465
157,solo_traveler,Business Room,fall,weekday,60,7,5,2,1,292,0.335
75,budget_conscious,Executive Suite,fall,weekday,14,7,1,2,0,88,0.243
151,solo_traveler,Deluxe Room,winter,weekday,1,3,4,2,1,109,0.282
194,group_friends,Standard Room,fall,weekend,3,6,2,2,1,38,0.286
925,group_friends,Business Room,winter,weekend,30,2,5,2,0,281,0.279
700,business_traveler,Junior Suite,winter,weekday,14,5,5,3,1,259,0.555
826,business_traveler,Executive Suite,fall,weekday,14,2,8,3,1,64,0.57
447,luxury_seeker,Deluxe Room,spring,weekend,7,4,3,2,0,236,0.37
513,business_traveler,Deluxe Room,spring,weekday,7,3,3,3,1,133,0.44
66,couple_romantic,Presidential Suite,spring,weekend,7,6,8,3,0,166,0.514
625,group_friends,Business Room,fall,weekend,7,7,2,3,0,149,0.397
603,business_traveler,Business Room,summer,weekend,30,7,7,3,1,119,0.417
589,business_traveler,Family Suite,winter,weekend,14,5,1,2,0,196,0.286
616,business_traveler,Standard Room,winter,weekday,14,5,1,3,0,227,0.534
530,luxury_seeker,Deluxe Room,spring,weekend,30,7,4,2,0,282,0.276
966,luxury_seeker,Presidential Suite,spring,weekend,3,4,8,4,1,304,0.633
423,luxury_seeker,Executive Suite,winter,weekday,14,5,5,4,0,138,0.633
579,budget_conscious,Family Suite,spring,weekend,7,4,1,2,0,173,0.346
128,family_vacation,Deluxe Room,summer,weekend,90,4,8,2,0,35,0.361
925,luxury_seeker,Business Room,spring,weekend,14,7,1,2,1,295,0.287
417,solo_traveler,Standard Room,summer,weekday,14,3,5,2,0,247,0.312
447,business_traveler,Junior Suite,spring,weekend,60,3,5,3,1,327,0.554
953,family_vacation,Standard Room,fall,weekday,3,4,3,3,1,60,0.421
814,luxury_seeker,Executive Suite,fall,weekend,60,3,8,3,0,260,0.569
251,business_traveler,Standard Room,fall,weekday,14,7,4,2,0,61,0.322
387,couple_romantic,Business Room,summer,weekday,14,7,5,2,1,89,0.327
933,family_vacation,Junior Suite,summer,weekday,90,1,3,3,0,223,0.434
103,couple_romantic,Standard Room,spring,weekday,30,2,4,2,0,303,0.191
445,budget_conscious,Executive Suite,spring,weekend,1,3,4,3,1,287,0.402
235,luxury_seeker,Family Suite,winter,weekend,3,1,2,2,1,119,0.303
248,business_traveler,Deluxe Room,fall,weekend,3,4,1,2,0,256,0.26
218,group_friends,Deluxe Room,summer,weekday,3,6,4,3,1,121,0.388
505,budget_conscious,Standard Room,fall,weekday,3,7,3,3,1,319,0.44
567,luxury_seeker,Presidential Suite,fall,weekend,60,4,5,4,1,101,0.741
829,couple_romantic,Presidential Suite,spring,weekend,60,1,7,4,1,297,0.632
494,budget_conscious,Executive Suite,spring,weekday,90,3,1,2,1,189,0.245
156,group_friends,Family Suite,summer,weekday,1,2,1,3,0,194,0.596
445,business_traveler,Business Room,fall,weekend,60,3,7,2,0,85,0.346
704,luxury_seeker,Business Room,spring,weekday,60,3,8,3,1,268,0.387
560,budget_conscious,Executive Suite,spring,weekend,7,2,4,3,1,119,0.512
31,business_traveler,Deluxe Room,summer,weekday,3,1,4,3,0,101,0.389
133,couple_romantic,Executive Suite,fall,weekend,14,1,3,2,0,290,0.349
430,business_traveler,Deluxe Room,fall,weekend,1,3,4,3,0,193,0.406
28,family_vacation,Junior Suite,summer,weekend,3,1,7,3,1,242,0.606
393,solo_traveler,Deluxe Room,fall,weekend,1,6,3,2,1,188,0.372
118,solo_traveler,Presidential Suite,winter,weekday,7,1,7,3,0,216,0.477
478,business_traveler,Standard Room,winter,weekend,1,7,5,3,1,219,0.515
875,budget_conscious,Family Suite,fall,weekday,7,1,6,3,0,262,0.412
736,couple_romantic,Business Room,winter,weekend,60,1,5,2,0,255,0.33
534,solo_traveler,Executive Suite,fall,weekend,1,2,3,2,0,108,0.346
918,family_vacation,Standard Room,winter,weekend,90,1,3,2,1,147,0.374
643,family_vacation,Business Room,summer,weekend,1,1,5,2,0,216,0.338
540,family_vacation,Presidential Suite,fall,weekday,30,4,8,3,0,181,0.624
218,group_friends,Business Room,spring,weekday,7,1,1,3,1,265,0.383
348,business_traveler,Presidential Suite,summer,weekday,3,1,5,4,1,212,0.716
1000,solo_traveler,Deluxe Room,summer,weekend,90,5,3,2,0,240,0.36
113,solo_traveler,Executive Suite,spring,weekend,60,1,3,2,1,44,0.291
991,family_vacation,Business Room,fall,weekend,90,5,7,2,1,89,0.214
580,group_friends,Presidential Suite,fall,weekday,30,2,3,3,0,197,0.553
11,group_friends,Junior Suite,summer,weekday,90,5,5,3,0,325,0.583
328,business_traveler,Business Room,spring,weekend,60,1,4,3,1,238,0.408
140,family_vacation,Standard Room,spring,weekday,7,3,4,2,0,318,0.272
272,business_traveler,Executive Suite,winter,weekend,90,1,3,3,0,278,0.462
616,budget_conscious,Family Suite,spring,weekday,60,6,6,3,1,94,0.504
941,group_friends,Executive Suite,winter,weekday,60,1,4,3,0,165,0.583
328,family_vacation,Presidential Suite,fall,weekend,7,4,8,3,1,138,0.571
431,budget_conscious,Standard Room,fall,weekday,1,1,3,2,0,258,0.335
864,solo_traveler,Presidential Suite,spring,weekday,30,3,5,3,1,301,0.511
929,budget_conscious,Executive Suite,winter,weekday,90,7,1,2,0,179,0.258
94,business_traveler,Business Room,winter,weekday,90,6,5,3,0,288,0.461
88,couple_romantic,Junior Suite,winter,weekday,90,2,6,3,0,225,0.427
993,budget_conscious,Business Room,fall,weekday,7,7,2,2,0,97,0.33
854,business_traveler,Deluxe Room,winter,weekday,14,3,7,3,1,65,0.499
856,solo_traveler,Presidential Suite,summer,weekday,3,2,8,3,1,249,0.45
956,budget_conscious,Presidential Suite,summer,weekend,90,4,7,3,1,304,0.619
101,solo_traveler,Presidential Suite,winter,weekday,60,5,6,3,0,298,0.507
629,budget_conscious,Executive Suite,spring,weekend,14,6,1,2,0,57,0.274
137,couple_romantic,Deluxe Room,fall,weekend,60,4,5,3,1,219,0.45
624,group_friends,Junior Suite,spring,weekend,60,6,1,3,1,174,0.414
60,group_friends,Standard Room,summer,weekend,14,5,7,2,0,53,0.204
328,business_traveler,Deluxe Room,spring,weekday,90,1,4,3,1,284,0.379
865,group_friends,Standard Room,summer,weekday,90,5,4,2,1,326,0.257
320,group_friends,Junior Suite,winter,weekday,1,7,2,2,0,307,0.306
682,family_vacation,Junior Suite,summer,weekend,7,3,4,3,0,316,0.533
339,couple_romantic,Business Room,summer,weekday,30,4,3,2,1,103,0.336
826,couple_romantic,Deluxe Room,summer,weekday,7,7,7,2,0,176,0.287
690,couple_romantic,Executive Suite,spring,weekday,30,3,2,2,1,227,0.368
215,budget_conscious,Standard Room,spring,weekend,3,2,4,2,0,243,0.296
252,luxury_seeker,Family Suite,summer,weekday,7,7,3,3,1,204,0.479
924,couple_romantic,Family Suite,summer,weekend,1,2,2,3,1,163,0.528
197,solo_traveler,Family Suite,fall,weekend,60,7,1,2,1,304,0.307
489,luxury_seeker,Standard Room,fall,weekend,1,2,5,2,0,199,0.321
982,solo_traveler,Presidential Suite,winter,weekend,14,2,4,2,1,293,0.34
80,couple_romantic,Junior Suite,winter,weekday,3,3,8,2,0,246,0.338
767,luxury_seeker,Executive Suite,winter,weekend,3,2,6,3,0,30,0.481
737,business_traveler,Family Suite,summer,weekday,7,2,6,3,1,82,0.514
275,budget_conscious,Presidential Suite,fall,weekday,1,4,2,2,0,89,0.222
53,business_traveler,Executive Suite,spring,weekday,1,5,3,3,1,122,0.593
150,couple_romantic,Junior Suite,summer,weekday,1,2,6,3,1,243,0.531
391,couple_romantic,Business Room,fall,weekend,30,2,7,2,0,84,0.344
124,family_vacation,Presidential Suite,summer,weekend,60,5,6,4,1,35,0.806
561,business_traveler,Presidential Suite,winter,weekday,1,1,5,4,0,195,0.632
499,budget_conscious,Family Suite,fall,weekend,14,2,6,3,0,62,0.519
84,solo_traveler,Deluxe Room,fall,weekday,3,4,8,2,0,186,0.188
946,budget_conscious,Business Room,fall,weekend,90,5,6,2,1,228,0.323
976,budget_conscious,Presidential Suite,spring,weekday,7,4,4,3,0,243,0.456
200,couple_romantic,Family Suite,fall,weekday,30,1,2,2,1,300,0.323
226,luxury_seeker,Presidential Suite,summer,weekday,30,5,7,4,0,169,0.769
150,business_traveler,Deluxe Room,spring,weekday,1,2,6,3,1,326,0.427
698,budget_conscious,Junior Suite,spring,weekend,3,5,2,3,1,35,0.403
959,business_traveler,Executive Suite,fall,weekend,60,7,4,3,1,259,0.57
83,budget_conscious,Executive Suite,spring,weekend,90,1,1,2,1,248,0.375
378,family_vacation,Executive Suite,winter,weekend,14,7,8,3,1,233,0.465
414,couple_romantic,Presidential Suite,summer,weekday,30,1,5,4,1,289,0.676
692,luxury_seeker,Presidential Suite,winter,weekday,7,6,7,4,1,170,0.697
148,family_vacation,Presidential Suite,fall,weekday,7,7,4,4,1,130,0.63
810,business_traveler,Executive Suite,winter,weekend,7,6,6,3,1,159,0.497
928,budget_conscious,Junior Suite,summer,weekend,1,7,2,2,0,253,0.346
104,business_traveler,Executive Suite,summer,weekday,1,3,3,3,0,106,0.561
517,business_traveler,Junior Suite,spring,weekday,3,1,7,3,1,176,0.554
746,luxury_seeker,Junior Suite,fall,weekend,90,7,8,3,0,170,0.476
539,luxury_seeker,Junior Suite,spring,weekday,3,5,1,3,0,38,0.377
765,family_vacation,Family Suite,summer,weekday,14,6,3,3,0,305,0.525
984,budget_conscious,Business Room,summer,weekend,30,7,4,3,0,106,0.402
446,group_friends,Executive Suite,winter,weekday,7,6,6,3,0,173,0.492
884,group_friends,Executive Suite,summer,weekday,3,1,2,3,1,119,0.478
814,group_friends,Executive Suite,fall,weekday,90,7,4,3,0,189,0.526
739,solo_traveler,Presidential Suite,spring,weekend,14,4,8,2,1,105,0.366
380,business_traveler,Business Room,summer,weekend,30,1,6,3,1,183,0.431
956,solo_traveler,Business Room,summer,weekend,30,3,8,2,0,153,0.213
987,group_friends,Executive Suite,spring,weekday,60,3,6,3,1,306,0.42
201,business_traveler,Business Room,summer,weekend,3,4,4,3,0,30,0.386
704,budget_conscious,Executive Suite,spring,weekend,30,3,7,3,0,110,0.386
19,budget_conscious,Standard Room,summer,weekend,3,5,1,3,0,229,0.495
579,luxury_seeker,Presidential Suite,spring,weekend,14,3,4,4,1,38,0.635
592,couple_romantic,Family Suite,winter,weekday,14,6,2,2,1,78,0.309
633,family_vacation,Business Room,winter,weekend,90,6,1,2,0,253,0.375
862,family_vacation,Business Room,summer,weekday,90,2,8,2,0,136,0.371
446,luxury_seeker,Family Suite,fall,weekend,60,6,3,3,0,124,0.466
449,budget_conscious,Junior Suite,spring,weekday,3,5,6,3,0,202,0.485
256,budget_conscious,Standard Room,summer,weekday,14,7,5,2,1,48,0.357
868,solo_traveler,Family Suite,winter,weekday,30,6,7,2,0,181,0.311
290,couple_romantic,Family Suite,winter,weekday,60,3,7,2,0,91,0.328
177,couple_romantic,Business Room,spring,weekend,14,6,8,2,0,308,0.358
44,luxury_seeker,Business Room,summer,weekend,1,6,8,2,0,96,0.375
97,solo_traveler,Deluxe Room,spring,weekend,14,7,5,2,0,72,0.291
461,luxury_seeker,Presidential Suite,spring,weekday,3,6,5,4,1,158,0.692
59,luxury_seeker,Executive Suite,summer,weekend,90,6,5,4,1,120,0.652
859,budget_conscious,Business Room,fall,weekend,1,3,8,2,0,233,0.365
424,couple_romantic,Business Room,winter,weekday,90,1,5,2,1,50,0.248
729,solo_traveler,Executive Suite,winter,weekend,90,7,2,2,0,176,0.351
255,group_friends,Deluxe Room,summer,weekend,3,7,1,2,1,71,0.305
578,business_traveler,Deluxe Room,spring,weekend,14,4,6,3,1,208,0.389
532,family_vacation,Business Room,winter,weekday,3,6,4,2,0,181,0.22
30,budget_conscious,Business Room,fall,weekend,14,2,2,2,1,140,0.372
709,solo_traveler,Deluxe Room,summer,weekend,7,6,4,2,0,138,0.182
418,group_friends,Junior Suite,fall,weekend,60,2,6,3,1,30,0.487
467,luxury_seeker,Standard Room,summer,weekend,60,5,2,2,0,73,0.145
237,luxury_seeker,Family Suite,spring,weekday,14,5,2,3,0,202,0.407
497,family_vacation,Presidential Suite,winter,weekday,7,5,7,3,0,95,0.51
310,group_friends,Standard Room,summer,weekday,7,2,1,2,1,315,0.283
283,budget_conscious,Deluxe Room,winter,weekend,7,1,7,2,0,123,0.34
658,luxury_seeker,Standard Room,spring,weekend,90,2,8,2,0,225,0.285
14,couple_romantic,Presidential Suite,winter,weekday,60,6,6,3,0,35,0.549
397,solo_traveler,Deluxe Room,summer,weekend,1,6,6,2,0,236,0.356
709,group_friends,Business Room,winter,weekday,90,4,1,2,0,123,0.352
664,business_traveler,Business Room,summer,weekend,1,3,3,2,0,269,0.336
